mode,repeat,frame,processing_ms,read_decode_ms,queue_ms,end_to_end_ms,elapsed_s,score,alarm_active,valid_score
capacity,1,207,4.231726052239537,0.31165708787739277,0.00011990778148174286,4.231845960021019,0.9089469469618052,1.341271449870598,True,True
capacity,1,208,4.957621917128563,0.31596492044627666,0.00013015232980251312,4.957752069458365,0.9139271709136665,1.3369971733839578,True,True
capacity,1,209,4.254058003425598,0.32003317028284073,0.00012991949915885925,4.254187922924757,0.9182037508580834,1.3285790872124352,True,True
capacity,1,210,4.2265059892088175,0.3093320410698652,0.00012107193470001221,4.2266270611435175,0.9224528099875897,1.2849782730481634,True,True
capacity,1,211,4.234299995005131,0.3129490651190281,0.00013015232980251312,4.234430147334933,0.9267096719704568,1.3125281517820457,True,True
capacity,1,212,4.87420498393476,0.3092018887400627,0.00012014061212539673,4.8743251245468855,0.9316065500024706,1.310458818380718,True,True
capacity,1,213,4.239298868924379,0.3130990080535412,0.0001310836523771286,4.2394299525767565,0.9358684818726033,1.3362710969768545,True,True
capacity,1,214,4.230021964758635,0.3158440813422203,0.000141095370054245,4.230163060128689,0.940120976883918,1.2928233306552903,True,True
capacity,1,215,4.2507818434387445,0.31399098224937916,0.00014016404747962952,4.250922007486224,0.9444014148321003,1.323322631773295,True,True
capacity,1,216,4.8835130874067545,0.3081799950450659,0.00011990778148174286,4.883632995188236,0.9493071290198714,1.3559644846948586,True,True
capacity,1,217,4.260269924998283,0.31907111406326294,0.00012991949915885925,4.260399844497442,0.9535927458200604,1.382159870083915,True,True
capacity,1,218,4.2474460788071156,0.31291902996599674,0.00011990778148174286,4.247565986588597,0.9578639860264957,1.394109756097627,True,True
capacity,1,219,4.334088880568743,0.3206329420208931,0.0001501757651567459,4.3342390563338995,0.9622211179230362,1.3885822335579938,True,True
capacity,1,220,4.436250077560544,0.38350210525095463,0.0001708976924419403,4.436420975252986,0.9666866830084473,1.3604102014136537,True,True
capacity,1,221,4.270027158781886,0.31383009627461433,0.00013085082173347473,4.27015800960362,0.9709803049918264,1.438408912675037,True,True
capacity,1,222,4.245861899107695,0.3189500421285629,0.000141095370054245,4.246002994477749,0.9752492208499461,1.3898398036014954,True,True
capacity,1,223,4.727358929812908,0.3146529197692871,0.00013993121683597565,4.727498861029744,0.9799992218613625,1.3716923316295775,True,True
capacity,1,224,4.276819992810488,0.32248697243630886,0.000141095370054245,4.276961088180542,0.9843012699857354,1.3623988727674214,True,True
capacity,1,225,4.245241172611713,0.31671603210270405,0.00012991949915885925,4.245371092110872,0.988571017049253,1.32048540863823,True,True
capacity,1,226,4.255600972101092,0.31238794326782227,0.00012991949915885925,4.255730891600251,0.9928506128489971,1.369057901186921,True,True
capacity,1,227,4.975765943527222,0.323709100484848,0.00011106021702289581,4.975877003744245,0.9978528488427401,1.3658444118290975,True,True
capacity,1,228,4.330791998654604,0.3337280359119177,0.00012991949915885925,4.330921918153763,1.002216141903773,1.323301136657499,True,True
capacity,1,229,4.273625090718269,0.3174280282109976,0.00011990778148174286,4.273744998499751,1.0065175290219486,1.343374482684413,True,True
capacity,2,0,4.0424789767712355,0.31114579178392887,0.00012014061212539673,4.042599117383361,0.004056395031511784,,,False
capacity,2,1,4.52457694336772,0.31383102759718895,0.00013015232980251312,4.524707095697522,0.008603333961218596,,,False
capacity,2,2,4.070262191817164,0.3086610231548548,0.00012083910405635834,4.070383030921221,0.012697241036221385,,,False
capacity,2,3,3.9831881877034903,0.31292904168367386,0.00013993121683597565,3.9833281189203262,0.016703021014109254,,,False
capacity,2,4,3.9657449815422297,0.3056460991501808,0.00011990778148174286,3.9658648893237114,0.02069082693196833,,,False
capacity,2,5,4.454934969544411,0.32545183785259724,0.00011106021702289581,4.455046029761434,0.025167824001982808,,,False
capacity,2,6,4.08513005822897,0.3150328993797302,0.00013015232980251312,4.085260210558772,0.029280035058036447,,,False
capacity,2,7,4.000130109488964,0.3228380810469389,0.00012991949915885925,4.000260028988123,0.03330306801944971,,,False
capacity,2,8,3.9795711636543274,0.31389109790325165,0.00010989606380462646,3.979681059718132,0.03730505099520087,,,False
capacity,2,9,4.375465912744403,0.31762802973389626,0.0001310836523771286,4.37559699639678,0.041702688904479146,,,False
capacity,2,10,4.054151941090822,0.3098540473729372,9.988434612751007e-05,4.05425182543695,0.04577898187562823,,,False
capacity,2,11,3.9713759906589985,0.3143320791423321,0.00014994293451309204,3.9715259335935116,0.04977245884947479,,,False
capacity,2,12,3.967659082263708,0.3103939816355705,0.00011990778148174286,3.96777899004519,0.053761919029057026,,,False
capacity,2,13,3.98271600715816,0.3130692057311535,0.00014086253941059113,3.982856869697571,0.05776638584211469,,,False
capacity,2,14,4.6640189830213785,0.3104850184172392,0.00011012889444828033,4.664129111915827,0.062451564939692616,,,False
capacity,2,15,4.203893011435866,0.31596492044627666,0.00010989606380462646,4.204002907499671,0.06667715893127024,,,False
capacity,2,16,4.192952997982502,0.30991388484835625,0.00012014061212539673,4.193073138594627,0.07089238404296339,,,False
capacity,2,17,4.8165470361709595,0.31480309553444386,0.00011990778148174286,4.816666943952441,0.0757309019099921,,,False
capacity,2,18,4.197110887616873,0.3106947988271713,0.00012014061212539673,4.197231028228998,0.07995003391988575,,,False
capacity,2,19,4.202189855277538,0.31553395092487335,0.0001310836523771286,4.202320938929915,0.08417444583028555,,,False
capacity,2,20,4.210425075143576,0.31056394800543785,0.00012107193470001221,4.210546147078276,0.08840669202618301,,,False
capacity,2,21,4.466939019039273,0.3251819871366024,0.00012991949915885925,4.467068938538432,0.09289611293934286,,,False
capacity,2,22,4.212700063362718,0.3103541675955057,0.00013085082173347473,4.212830914184451,0.0971311149187386,,,False
capacity,2,23,4.223219119012356,0.3187099937349558,0.00015995465219020844,4.223379073664546,0.10137885995209217,,,False
capacity,2,24,4.272922873497009,0.31698704697191715,0.00013015232980251312,4.273053025826812,0.10567511687986553,,,False
capacity,2,25,4.442923003807664,0.37331203930079937,0.00017113052308559418,4.4430941343307495,0.11014795699156821,,,False
capacity,2,26,4.217249108478427,0.3128389362245798,0.00017997808754444122,4.217429086565971,0.11438839905895293,,,False
capacity,2,27,4.223180003464222,0.32268790528178215,0.00012991949915885925,4.223309922963381,0.1186340709682554,,,False
capacity,2,28,4.49689500965178,0.3101241309195757,0.00012991949915885925,4.497024929150939,0.12315300689078867,,,False
capacity,2,29,4.250730853527784,0.31457189470529556,0.00013015232980251312,4.250861005857587,0.12742667086422443,,,False
capacity,2,30,4.203933989629149,0.3147029783576727,0.00012014061212539673,4.204054130241275,0.1316529370378703,,,False
capacity,2,31,4.202811978757381,0.31398097053170204,0.00012991949915885925,4.20294189825654,0.1358784509357065,,,False
capacity,2,32,4.501432878896594,0.309681985527277,0.0001310836523771286,4.501563962548971,0.14040207583457232,,,False
capacity,2,33,4.267964046448469,0.3221859224140644,0.00013015232980251312,4.268094198778272,0.14469188102521002,,,False
capacity,2,34,4.194885957986116,0.3097930457442999,0.00013015232980251312,4.195016110315919,0.1489088679663837,,,False
capacity,2,35,4.281059140339494,0.3132801502943039,0.00010989606380462646,4.281169036403298,0.15321204904466867,1.40680711660767,False,True
capacity,2,36,4.962251055985689,0.30987407080829144,0.00013993121683597565,4.962390987202525,0.15819696197286248,1.420101182745012,False,True
capacity,2,37,4.246392985805869,0.3147320821881294,0.00011990778148174286,4.246512893587351,0.1624661278910935,1.4093686579101796,True,True
capacity,2,38,4.254288040101528,0.3147730603814125,0.00013015232980251312,4.254418192431331,0.1667428680229932,1.4041295913055594,True,True
capacity,2,39,4.247725009918213,0.31463196501135826,0.00011012889444828033,4.247835138812661,0.1710127149708569,1.4078801758403812,True,True
capacity,2,40,4.818120039999485,0.316796125844121,0.00012991949915885925,4.818249959498644,0.1758534179534763,1.412239361100651,True,True
capacity,2,41,4.236555192619562,0.315043143928051,0.00013993121683597565,4.236695123836398,0.18011246505193412,1.370444736139975,True,True
capacity,2,42,4.240561975166202,0.3107041120529175,0.0001310836523771286,4.240693058818579,0.18437528889626265,1.3327804441384699,True,True
capacity,2,43,4.5423300471156836,0.3192510921508074,0.00012991949915885925,4.542459966614842,0.18894016090780497,1.3557127114951468,True,True
capacity,2,44,4.297961015254259,0.3104750066995621,0.00011990778148174286,4.298080923035741,0.19326051394455135,1.3171415878176542,True,True
capacity,2,45,4.248967859894037,0.32039289362728596,0.000141095370054245,4.2491089552640915,0.19753213482908905,1.3354235867615094,True,True
capacity,2,46,4.239771049469709,0.31365989707410336,0.00012991949915885925,4.239900968968868,0.20179436798207462,1.3524268021057857,True,True
capacity,2,47,4.539554938673973,0.3130990080535412,0.000141095370054245,4.539696034044027,0.20635624486021698,1.3763312578995814,True,True
capacity,2,48,4.292449913918972,0.3109648823738098,0.00013993121683597565,4.292589845135808,0.21067069587297738,1.379390628275944,True,True
capacity,2,49,4.2345409747213125,0.3110759425908327,0.00011990778148174286,4.234660882502794,0.2149278288707137,1.3369821507542947,True,True
capacity,2,50,4.223200026899576,0.308190006762743,0.00011990778148174286,4.223319934681058,0.21917372196912766,1.3811716895945492,True,True
capacity,2,51,4.542791051790118,0.3128990065306425,0.00013993121683597565,4.542930983006954,0.22373908502049744,1.3591380934051218,True,True
capacity,2,52,4.2912280187010765,0.30608708038926125,0.00013993121683597565,4.2913679499179125,0.22805275488644838,1.4041076241434491,True,True
capacity,2,53,4.244538955390453,0.312187010422349,0.000141095370054245,4.244680050760508,0.23232001694850624,1.398231396820626,True,True
capacity,2,54,4.223440075293183,0.31524314545094967,0.00012991949915885925,4.223569994792342,0.23656601994298398,1.3912429809254232,True,True
capacity,2,55,4.854007158428431,0.3117569722235203,0.00013085082173347473,4.854138009250164,0.24144795001484454,1.4125316476219032,True,True
capacity,2,56,4.242525901645422,0.3126088995486498,0.00012014061212539673,4.242646042257547,0.24571373895742,1.375387996546246,True,True
capacity,2,57,4.2388890869915485,0.31256815418601036,0.00010989606380462646,4.238998983055353,0.24997489992529154,1.3502921342269745,True,True
capacity,2,58,4.2446209117770195,0.3079699818044901,0.00013015232980251312,4.244751064106822,0.2542419929523021,1.3862690052251134,True,True
capacity,2,59,4.945158958435059,0.31731813214719296,0.00013993121683597565,4.945298889651895,0.25920986384153366,1.3595308472004555,True,True
capacity,2,60,4.229071084409952,0.3088111989200115,0.00012991949915885925,4.229201003909111,0.26346195791848004,1.378959979558938,True,True
capacity,2,61,4.239961039274931,0.3182890359312296,0.00014994293451309204,4.240110982209444,0.26772501203231514,1.3307557444454994,True,True
capacity,2,62,4.236524924635887,0.30970294028520584,0.00015995465219020844,4.236684879288077,0.27198407892137766,1.3525200160130406,True,True
capacity,2,63,4.8857268411666155,0.3221759106963873,0.00013015232980251312,4.885856993496418,0.2768920778762549,1.3669245524357683,True,True
capacity,2,64,4.233618965372443,0.30956300906836987,0.00012014061212539673,4.233739105984569,0.28114978200756013,1.3556983172293113,True,True
capacity,2,65,4.235652973875403,0.313169090077281,0.00014994293451309204,4.2358029168099165,0.28540801792405546,1.3714741084605577,True,True
capacity,2,66,4.549453034996986,0.31110504642128944,0.00013993121683597565,4.549592966213822,0.2899798129219562,1.3994918541380887,True,True
capacity,2,67,4.296727944165468,0.3110049292445183,0.00012107193470001221,4.296849016100168,0.2942989938892424,1.3881147159399718,True,True
capacity,2,68,4.231604980304837,0.31104497611522675,0.00012991949915885925,4.231734899803996,0.29855296085588634,1.4277706861180837,True,True
capacity,2,69,4.233059007674456,0.3127490635961294,0.00013993121683597565,4.233198938891292,0.3028137618675828,1.366894703543004,True,True
capacity,2,70,4.918257938697934,0.3082510083913803,0.00013015232980251312,4.918388091027737,0.30775427096523345,1.3874331180620552,True,True
capacity,2,71,4.2446700390428305,0.31399098224937916,0.00014086253941059113,4.244810901582241,0.3120215139351785,1.3947413327132068,True,True
capacity,2,72,4.2484779842197895,0.3078300505876541,0.00013015232980251312,4.248608136549592,0.3162921529728919,1.4408762780929314,True,True
capacity,2,73,4.242856055498123,0.318900216370821,0.00013993121683597565,4.242995986714959,0.3205574608873576,1.4129439313281693,True,True
capacity,2,74,4.862132947891951,0.3084610216319561,0.00014016404747962952,4.86227311193943,0.3254684959538281,1.4253528941078246,True,True
capacity,2,75,4.272382007911801,0.3192599397152662,0.00013085082173347473,4.272512858733535,0.3297636709176004,1.4135321146481281,True,True
capacity,2,76,4.248127108439803,0.31283916905522346,0.00012991949915885925,4.248257027938962,0.3340349509380758,1.6428693506606113,True,True
capacity,2,77,4.256653133779764,0.3126491792500019,0.00011990778148174286,4.256773041561246,0.33831454697065055,1.6493033160738135,True,True
capacity,2,78,4.533853847533464,0.3208338748663664,0.0001511070877313614,4.534004954621196,0.3428712938912213,1.6162384846334878,True,True
capacity,2,79,4.239369882270694,0.3121269401162863,0.00013015232980251312,4.239500034600496,0.34713296592235565,1.536272354068933,True,True
capacity,2,80,4.222267074510455,0.3058449365198612,0.00011990778148174286,4.222386982291937,0.3513775849714875,1.5952907483210061,True,True
capacity,2,81,4.257905995473266,0.31810905784368515,0.00012991949915885925,4.2580359149724245,0.35565778287127614,1.5477896579276702,True,True
capacity,2,82,4.3498079758137465,0.31340005807578564,0.00013993121683597565,4.349947907030582,0.36003069393336773,1.623587192126451,True,True
capacity,2,83,4.243667935952544,0.3105839714407921,0.00013015232980251312,4.243798088282347,0.3642966439947486,1.6628785892608489,True,True
capacity,2,84,4.2275479063391685,0.31271902844309807,0.00013993121683597565,4.2276878375560045,0.3685465338639915,1.5906516202252174,True,True
capacity,2,85,4.542630165815353,0.31687598675489426,0.00011082738637924194,4.542740993201733,0.37311152601614594,1.588823698627273,True,True
capacity,2,86,4.275407874956727,0.308420043438673,0.00014016404747962952,4.275548039004207,0.3774095468688756,1.5408813388858267,True,True
capacity,2,87,4.254698986187577,0.3193709999322891,0.00014994293451309204,4.25484892912209,0.3816865279804915,1.5066581862195678,True,True
capacity,2,88,4.224200965836644,0.3086109645664692,0.00013015232980251312,4.224331118166447,0.38593310094438493,1.5042605695425983,True,True
capacity,2,89,4.5291949063539505,0.31350995413959026,0.00010104849934577942,4.529295954853296,0.3904847789090127,1.5039758928055866,True,True
capacity,2,90,4.280698020011187,0.31420192681252956,0.00013993121683597565,4.280837951228023,0.39478787896223366,1.4960440482537822,True,True
capacity,2,91,4.240592010319233,0.3146620001643896,0.00012991949915885925,4.240721929818392,0.39905108395032585,1.4555992003197595,True,True
capacity,2,92,4.225353943184018,0.30891201458871365,0.00013015232980251312,4.225484095513821,0.4032988699618727,1.4548659569140687,True,True
capacity,2,93,4.967981018126011,0.3177579492330551,0.00012107193470001221,4.968102090060711,0.40828907303512096,1.4271679326760243,True,True
capacity,2,94,4.269637167453766,0.319161219522357,0.00013993121683597565,4.269777098670602,0.41258156299591064,1.4171789094092522,True,True
capacity,2,95,4.28679003380239,0.32064388506114483,0.00012991949915885925,4.286919953301549,0.4168940410017967,1.4132980335387617,True,True
capacity,2,96,5.077788140624762,0.3206541296094656,0.00010989606380462646,5.077898036688566,0.4220001420471817,1.354454416425413,True,True
capacity,2,97,4.473721142858267,0.3319850657135248,0.00011990778148174286,4.473841050639749,0.4265083579812199,1.3638734698851123,True,True
capacity,2,98,4.277612082660198,0.32358989119529724,0.00012991949915885925,4.277742002159357,0.4308159160427749,1.401055633665975,True,True
capacity,2,99,4.241563845425844,0.3165758680552244,0.00013015232980251312,4.241693997755647,0.43508165585808456,1.3946136549317363,True,True
capacity,2,100,4.530727863311768,0.3113658167421818,0.000141095370054245,4.530868958681822,0.4396358788944781,1.3574134783667258,True,True
capacity,2,101,4.291027085855603,0.3153940197080374,0.00011990778148174286,4.291146993637085,0.4439504500478506,1.38715078348363,True,True
capacity,2,102,4.210686078295112,0.31052413396537304,0.00011990778148174286,4.210805986076593,0.4481842699460685,1.3989935926094872,True,True
capacity,2,103,4.263394977897406,0.3164659719914198,0.00012014061212539673,4.263515118509531,0.45247057802043855,1.39727343384357,True,True
capacity,2,104,4.542371025308967,0.3151430282741785,0.00012991949915885925,4.5425009448081255,0.45703572197817266,1.4201746884002906,True,True
capacity,2,105,4.301136126741767,0.31508319079875946,0.00012991949915885925,4.301266046240926,0.4613593299873173,1.3688095541109606,True,True
capacity,2,106,4.248877055943012,0.31692604534327984,0.00013085082173347473,4.249007906764746,0.46563090989366174,1.3702134256199188,True,True
capacity,2,107,4.2291199788451195,0.31569390557706356,0.00013015232980251312,4.229250131174922,0.46988303400576115,1.3410046966898252,True,True
capacity,2,108,4.797660978510976,0.3110361285507679,0.00011990778148174286,4.797780886292458,0.47470343788154423,1.3336281795082712,True,True
capacity,2,109,4.254929022863507,0.31601497903466225,0.00013085082173347473,4.255059873685241,0.47898211190477014,1.357536762286449,True,True
capacity,2,110,4.243407864123583,0.31210784800350666,0.00013015232980251312,4.243538016453385,0.4832484528888017,1.3420640193072009,True,True
capacity,2,111,4.236945882439613,0.3226678818464279,0.00014016404747962952,4.237086046487093,0.48750787088647485,1.334276470706824,True,True
capacity,2,112,4.79693990200758,0.31750788912177086,0.00013015232980251312,4.797070054337382,0.4923275229521096,1.3219566894744224,True,True
capacity,2,113,4.255431005731225,0.3221058286726475,0.00014016404747962952,4.255571169778705,0.4966064980253577,1.3591753152763413,True,True
capacity,2,114,4.231535131111741,0.3090919926762581,0.00012991949915885925,4.2316650506109,0.500860485015437,1.3317545430964746,True,True
capacity,2,115,4.2502800934016705,0.31517306342720985,0.00012991949915885925,4.250410012900829,0.5051330670248717,1.3257006871626122,True,True
capacity,2,116,4.810073878616095,0.3135900478810072,0.00012991949915885925,4.8102037981152534,0.5099668458569795,1.3871901982616988,True,True
capacity,2,117,4.243056057021022,0.31436095014214516,0.00011106021702289581,4.243167117238045,0.514232425019145,1.3769756152672077,True,True
capacity,2,118,4.2464639991521835,0.3104950301349163,0.00012991949915885925,4.246593918651342,0.5185011408757418,1.4305098995951993,True,True
capacity,2,119,4.550375044345856,0.31751813367009163,0.00012991949915885925,4.550504963845015,0.5230738478712738,1.3913243783041092,True,True
capacity,2,120,4.29373187944293,0.31141587533056736,0.00012014061212539673,4.293852020055056,0.5273901529144496,1.3713821689163006,True,True
capacity,2,121,4.254397936165333,0.32136496156454086,0.00014016404747962952,4.254538100212812,0.531667283969,1.4109106767500452,True,True
capacity,2,122,4.232156090438366,0.30943192541599274,0.000141095370054245,4.23229718580842,0.5359220430254936,1.3380687876332522,True,True
capacity,2,123,4.862803965806961,0.31336001120507717,0.00011990778148174286,4.862923873588443,0.540807168930769,1.3719237046384,True,True
capacity,2,124,4.23833797685802,0.30874088406562805,0.00013015232980251312,4.238468129187822,0.5450681489892304,1.3245256839835429,True,True
capacity,2,125,4.246964119374752,0.3140910994261503,0.00015087425708770752,4.24711499363184,0.549337666016072,1.2850337620406123,True,True
capacity,2,126,4.247976001352072,0.3152829594910145,0.00012991949915885925,4.248105920851231,0.5536079038865864,1.3121389168008672,True,True
capacity,2,127,4.88683907315135,0.31300890259444714,0.00014994293451309204,4.886989016085863,0.558517195051536,1.363412911247786,True,True
capacity,2,128,4.2598380241543055,0.3175879828631878,0.00011990778148174286,4.259957931935787,0.5628008379135281,1.4215556309258481,True,True
capacity,2,129,4.244560142979026,0.315304147079587,0.00012991949915885925,4.244690062478185,0.5670682210475206,1.3361055600126075,True,True
capacity,2,130,4.2391198221594095,0.31174696050584316,0.00011012889444828033,4.239229951053858,0.5713301738724113,1.3256222006099365,True,True
capacity,2,131,4.6230030711740255,0.3220359794795513,0.00011990778148174286,4.623122978955507,0.5759753580205142,1.3768450369125973,True,True
capacity,2,132,4.248115932568908,0.3118168096989393,0.000141095370054245,4.248257027938962,0.5802463369909674,1.351965396766563,True,True
capacity,2,133,4.221586976200342,0.32023293897509575,0.00013015232980251312,4.221717128530145,0.5844907669816166,1.3455837739778589,True,True
capacity,2,134,4.234881140291691,0.31649600714445114,0.00011990778148174286,4.235001048073173,0.5887481099925935,1.3363354725080017,True,True
capacity,2,135,4.374935058876872,0.3223661333322525,0.00013085082173347473,4.3750659096986055,0.5931455378886312,1.353611586123769,True,True
capacity,2,136,4.240463022142649,0.3075089771300554,0.00011990778148174286,4.24058292992413,0.5974086029455066,1.3703652911764803,True,True
capacity,2,137,4.254879197105765,0.32121408730745316,0.00013085082173347473,4.255010047927499,0.6016857840586454,1.377752995659834,True,True
capacity,2,138,4.5288249384611845,0.30907196924090385,0.00013993121683597565,4.5289648696780205,0.6062370608560741,1.3547991837331002,True,True
capacity,2,139,4.302959889173508,0.32044295221567154,0.00011990778148174286,4.303079796954989,0.6105631338432431,1.3575914522686396,True,True
capacity,2,140,4.233218962326646,0.30981283634901047,0.00013015232980251312,4.233349114656448,0.614824044983834,1.3522604029876657,True,True
capacity,2,141,4.248616984114051,0.3154429141432047,0.000141095370054245,4.248758079484105,0.6190950339660048,1.4051910363710043,True,True
capacity,2,142,4.528413992375135,0.31140586361289024,0.00013015232980251312,4.528544144704938,0.6236458399798721,1.4262108080666878,True,True
capacity,2,143,4.282200941815972,0.3149427939206362,0.00013015232980251312,4.282331094145775,0.6279504629783332,1.402518091003037,True,True
capacity,2,144,4.232386825606227,0.31091482378542423,0.00013015232980251312,4.232516977936029,0.6322052618488669,1.3673200697026127,True,True
capacity,2,145,4.2551897931844,0.315643846988678,0.00014016404747962952,4.255329957231879,0.6364832548424602,1.4000492368560769,True,True
capacity,2,146,4.889853997156024,0.3164950758218765,0.00013085082173347473,4.8899848479777575,0.6413957918994129,1.404724995596613,True,True
capacity,2,147,4.255279898643494,0.317377969622612,0.0001501757651567459,4.25543007440865,0.6456735339015722,1.4425417624219536,True,True
capacity,2,148,4.230614053085446,0.3100030589848757,0.00012991949915885925,4.230743972584605,0.6499264698941261,1.4101396454052646,True,True
capacity,2,149,4.254539031535387,0.3144920337945223,0.00012014061212539673,4.254659172147512,0.6542034910526127,1.4264583524878132,True,True
capacity,2,150,4.84783505089581,0.3098929300904274,0.00013993121683597565,4.847974982112646,0.6590738180093467,1.4154844602868342,True,True
capacity,2,151,4.253797000274062,0.3157639876008034,0.00013015232980251312,4.253927152603865,0.6633504580240697,1.4295673669907083,True,True
capacity,2,152,4.254237981513143,0.31778798438608646,0.00011990778148174286,4.254357889294624,0.6676269378513098,1.4280856113126539,True,True
capacity,2,153,4.261031048372388,0.31435093842446804,0.00011990778148174286,4.26115095615387,0.6719101909548044,1.3705150134365238,True,True
capacity,2,154,4.30301995947957,0.3188098780810833,0.00014994293451309204,4.3031699024140835,0.6762360639404505,1.3827961150919241,True,True
capacity,2,155,4.245381103828549,0.3261431120336056,0.00013085082173347473,4.245511954650283,0.6805037669837475,1.3697710154331706,True,True
capacity,2,156,4.233549116179347,0.3153141587972641,0.00013993121683597565,4.233689047396183,0.6847597679588944,1.3742941673280178,True,True
capacity,2,157,4.537221044301987,0.31285895965993404,0.00012014061212539673,4.537341184914112,0.6893194010481238,1.3624407711678816,True,True
capacity,2,158,4.2949640192091465,0.31560403294861317,0.00012107193470001221,4.2950850911438465,0.6936369480099529,1.3727341146061667,True,True
capacity,2,159,4.237595945596695,0.31344988383352757,0.00012014061212539673,4.23771608620882,0.6978971869684756,1.3838447703015226,True,True
capacity,2,160,4.2373260948807,0.3092419356107712,0.00012991949915885925,4.237456014379859,0.7021571160294116,1.3672689902059696,True,True
capacity,2,161,4.856281913816929,0.3151840064674616,0.0001501757651567459,4.856432089582086,0.7070359699428082,1.373981263546208,True,True
capacity,2,162,4.242334980517626,0.3111648838967085,0.00012014061212539673,4.242455121129751,0.7113010280299932,1.394266144439458,True,True
capacity,2,163,4.243097035214305,0.31923106871545315,0.00013015232980251312,4.243227187544107,0.7155664570163935,1.382999713548227,True,True
capacity,2,164,4.239179193973541,0.3109150566160679,0.00014086253941059113,4.239320056512952,0.7198330180253834,1.3534702311739772,True,True
capacity,2,165,4.869616124778986,0.3140310291200876,0.00011990778148174286,4.869736032560468,0.7247246960178018,1.318824122339911,True,True
capacity,2,166,4.231334896758199,0.30889082700014114,0.00014016404747962952,4.231475060805678,0.7289782229345292,1.3105049689817547,True,True
capacity,2,167,4.240110982209444,0.313309021294117,0.0001310836523771286,4.240242065861821,0.733241026988253,1.3439793127021065,True,True
capacity,2,168,4.2321160435676575,0.31511299312114716,0.00012991949915885925,4.232245963066816,0.7374955050181597,1.3482857529914487,True,True
capacity,2,169,4.9530938267707825,0.31905085779726505,0.00013015232980251312,4.953223979100585,0.7424710008781403,1.362359507168213,True,True
capacity,2,170,4.2546691838651896,0.31565409153699875,0.00012991949915885925,4.254799103364348,0.7467482320498675,1.3663770318451571,True,True
capacity,2,171,4.238388035446405,0.31489296816289425,0.00014994293451309204,4.2385379783809185,0.7510088519193232,1.3986024535030244,True,True
capacity,2,172,4.537731874734163,0.31068501994013786,0.00013015232980251312,4.537862027063966,0.7555692868772894,1.3432441848184862,True,True
capacity,2,173,4.291048040613532,0.319482060149312,0.00011990778148174286,4.291167948395014,0.7598884569015354,1.3350765974316547,True,True
capacity,2,174,4.258586093783379,0.31105498783290386,0.00011990778148174286,4.25870600156486,0.7641693949699402,1.4188854696024393,True,True
capacity,2,175,4.270968958735466,0.31857891008257866,0.00012107193470001221,4.271090030670166,0.7684654919430614,1.3786321877948835,True,True
capacity,2,176,4.263655981048942,0.31522312201559544,0.00012991949915885925,4.2637859005481005,0.7727530829142779,1.3232083507907928,True,True
capacity,2,177,4.965757019817829,0.3208240959793329,0.00012991949915885925,4.965886939316988,0.7777434159070253,1.3296412844227028,True,True
capacity,2,178,4.247765988111496,0.311556039378047,0.0001310836523771286,4.247897071763873,0.7820154679939151,1.358823622246632,True,True
capacity,2,179,4.237034823745489,0.3139509353786707,0.00012014061212539673,4.2371549643576145,0.786274884827435,1.356071304032526,True,True
capacity,2,180,4.864627029746771,0.3161551430821419,0.0001310836523771286,4.864758113399148,0.7911624759435654,1.3225720531934515,True,True
capacity,2,181,4.251903155818582,0.31464220955967903,0.00012083910405635834,4.252023994922638,0.795437321998179,1.3305643949725139,True,True
capacity,2,182,4.256663145497441,0.31928112730383873,0.00014994293451309204,4.256813088431954,0.7997164470143616,1.3469382813914859,True,True
capacity,2,183,4.235654138028622,0.3140619955956936,0.00011990778148174286,4.235774045810103,0.8039745930582285,1.3474567972436995,True,True
capacity,2,184,4.885946866124868,0.30781980603933334,0.00014016404747962952,4.886087030172348,0.8088826409075409,1.3029625070823245,True,True
capacity,2,185,4.245431860908866,0.3147230017930269,0.00012014061212539673,4.245552001520991,0.8131505148485303,1.3053176955608203,True,True
capacity,2,186,4.238418070599437,0.3089921083301306,0.00012991949915885925,4.238547990098596,0.8174113549757749,1.2971836859628352,True,True
capacity,2,187,4.262784030288458,0.32197614200413227,0.00013993121683597565,4.262923961505294,0.8216964409220964,1.3109766254175708,True,True
capacity,2,188,4.682403057813644,0.3213339950889349,0.00012107193470001221,4.682524129748344,0.8264012869913131,1.278014404495821,True,True
capacity,2,189,4.248777870088816,0.3232988528907299,0.00014016404747962952,4.248918034136295,0.8306729278992862,1.287328976242909,True,True
capacity,2,190,4.244279116392136,0.3097229637205601,0.00012107193470001221,4.244400188326836,0.8349398400168866,1.2695103780555057,True,True
capacity,2,191,4.538372857496142,0.3147630486637354,0.00012014061212539673,4.538492998108268,0.8395007748622447,1.293727398428296,True,True
capacity,2,192,4.286097129806876,0.3145621158182621,0.00011082738637924194,4.286207957193255,0.8438092849683017,1.309967131772018,True,True
capacity,2,193,4.235001979395747,0.3146419767290354,0.00011990778148174286,4.235121887177229,0.8480668198317289,1.3301177563713427,True,True
capacity,2,194,4.240341018885374,0.3083101473748684,0.00014086253941059113,4.240481881424785,0.8523295728955418,1.3156048134048306,True,True
capacity,2,195,4.9288279842585325,0.31926087103784084,0.00014016404747962952,4.928968148306012,0.8572811640333384,1.3189823336378936,True,True
