"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Body Item Label","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: T Sectors","%","5.96",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","GPU: Compute Memory Request Throughput Internal Activity","%","5.59",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Lsu Writeback Active","%","4.87",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: Lts2xbar Cycles Active","%","3.94",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: D Sectors","%","2.88",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Bank Reads","%","2.67",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: M Xbar2l1tex Read Sectors","%","1.99",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: T Tag Requests","%","1.71",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Bank Writes","%","1.14",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Texin Sm2tex Req Cycles Active","%","0.07",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: Syslts2xbar Cycles Active","%","0.03",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","DRAM: Cycles Active","%","0.02",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","DRAM: Dram Sectors","%","0.02",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Pipe Tex Wavefronts","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: F Wavefronts","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: M Xbar2l1tex Read Sectors Mem Dshared","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Tex Writeback Active","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Tmain Requests","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Atomic Input Cycles Active","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Decomp Input Sectors","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Sectors Fill Device","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: D Atomic Input Cycles Active","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: D Sectors Fill Sysmem","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","SpeedOfLight","","","","","SOLBottleneck","OPT","This workload exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","","Executed Ipc Active","inst/cycle","2.47",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","","Executed Ipc Elapsed","inst/cycle","1.64",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","","Issue Slots Busy","%","40.97",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","","Issued Ipc Active","inst/cycle","2.47",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","","Max. Issued Slots Busy","%","43.46",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","","SM Busy","%","52.28",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","ALU","%","30.23",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","FMA","%","5.76",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","FP64","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","Tensor (All)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","Tensor (FP)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","Tensor (INT)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of elapsed cycles)","TMA","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","ALU","%","29.23",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","LSU","%","14.17",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","XU","%","7.09",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FMA","%","4.76",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","ADU","%","4.75",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","Uniform","%","1.99",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","CBU","%","0.11",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FMA (FP16)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FP64","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FP64 (DMMA)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","FP64 (FP64)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","Tensor (FP)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","Tensor (INT)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","TEX","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","TMA","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over elapsed cycles)","WorkID/CLC","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","ALU","%","45.62",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","FMA","%","8.69",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","FP64","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","Tensor (All)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","Tensor (FP)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","Tensor (INT)","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of active cycles)","TMA","%","0",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","ALU","%","44.11",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","LSU","%","21.39",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","XU","%","10.69",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","FMA","%","7.19",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","ADU","%","7.17",
"38","1522235","python3.13","127.0.0.1","1522235  ""<default domain>:fc1_M1_packed_int4_warm:none:none:none:none:none:none"" ","","fc1_M1_packed_int4_warm/triton_poi_fused___rshift____to_copy_add_bitwise_and_mul_stack_sub_unsqueeze_view_0","1","7","(128, 1, 1)","(2304, 1, 1)","0","12.0","Compute Workload Analysis","Pipe Utilization (% of peak instructions executed over active cycles)","Uniform","%","3.01",
