layer,M,N,K,kind,regime,repeat,us,calls_per_event
proj,325,768,768,packed_int4,warm,4,6.934000179171562,32
proj,325,768,768,native_int4,warm,4,22.89300039410591,32
proj,325,768,768,predequant_gemm,warm,4,5.5229999125003815,32
proj,325,768,768,fused_int4,warm,5,14.825999736785889,32
proj,325,768,768,dequant_only,warm,5,2.0669999066740274,32
proj,325,768,768,native_int4,warm,5,22.847000509500504,32
proj,325,768,768,predequant_gemm,warm,5,5.5229999125003815,32
proj,325,768,768,packed_int4,warm,5,7.197999861091375,32
proj,325,768,768,bf16,warm,5,5.499999970197678,32
proj,325,768,768,fused_int4,warm,6,14.797000214457512,32
proj,325,768,768,dequant_only,warm,6,2.0810000132769346,32
proj,325,768,768,native_int4,warm,6,22.84800074994564,32
proj,325,768,768,bf16,warm,6,5.561999976634979,32
proj,325,768,768,predequant_gemm,warm,6,5.497000180184841,32
proj,325,768,768,packed_int4,warm,6,7.246000226587057,32
proj,325,768,768,native_int4,eviction_attempt,0,28.672000393271446,1
proj,325,768,768,dequant_only,eviction_attempt,0,6.144000217318535,1
proj,325,768,768,bf16,eviction_attempt,0,10.239999741315842,1
proj,325,768,768,packed_int4,eviction_attempt,0,15.359999611973763,1
proj,325,768,768,predequant_gemm,eviction_attempt,0,12.28800043463707,1
proj,325,768,768,fused_int4,eviction_attempt,0,18.432000651955605,1
proj,325,768,768,bf16,eviction_attempt,1,10.239999741315842,1
proj,325,768,768,predequant_gemm,eviction_attempt,1,14.336000196635723,1
proj,325,768,768,dequant_only,eviction_attempt,1,6.144000217318535,1
proj,325,768,768,packed_int4,eviction_attempt,1,16.383999958634377,1
proj,325,768,768,native_int4,eviction_attempt,1,28.672000393271446,1
proj,325,768,768,fused_int4,eviction_attempt,1,18.432000651955605,1
proj,325,768,768,predequant_gemm,eviction_attempt,2,14.336000196635723,1
proj,325,768,768,native_int4,eviction_attempt,2,28.672000393271446,1
proj,325,768,768,packed_int4,eviction_attempt,2,16.383999958634377,1
proj,325,768,768,bf16,eviction_attempt,2,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,2,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,2,20.479999482631683,1
proj,325,768,768,dequant_only,eviction_attempt,3,4.127999767661095,1
proj,325,768,768,packed_int4,eviction_attempt,3,14.336000196635723,1
proj,325,768,768,predequant_gemm,eviction_attempt,3,12.28800043463707,1
proj,325,768,768,bf16,eviction_attempt,3,10.239999741315842,1
proj,325,768,768,fused_int4,eviction_attempt,3,18.432000651955605,1
proj,325,768,768,native_int4,eviction_attempt,3,28.672000393271446,1
proj,325,768,768,native_int4,eviction_attempt,4,28.672000393271446,1
proj,325,768,768,packed_int4,eviction_attempt,4,16.383999958634377,1
proj,325,768,768,dequant_only,eviction_attempt,4,4.095999989658594,1
proj,325,768,768,bf16,eviction_attempt,4,10.239999741315842,1
proj,325,768,768,fused_int4,eviction_attempt,4,20.479999482631683,1
proj,325,768,768,predequant_gemm,eviction_attempt,4,14.303999952971935,1
proj,325,768,768,bf16,eviction_attempt,5,10.239999741315842,1
proj,325,768,768,packed_int4,eviction_attempt,5,14.336000196635723,1
proj,325,768,768,predequant_gemm,eviction_attempt,5,12.28800043463707,1
proj,325,768,768,native_int4,eviction_attempt,5,30.719999223947525,1
proj,325,768,768,dequant_only,eviction_attempt,5,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,5,20.479999482631683,1
proj,325,768,768,native_int4,eviction_attempt,6,28.672000393271446,1
proj,325,768,768,bf16,eviction_attempt,6,10.239999741315842,1
proj,325,768,768,fused_int4,eviction_attempt,6,18.432000651955605,1
proj,325,768,768,predequant_gemm,eviction_attempt,6,12.28800043463707,1
proj,325,768,768,packed_int4,eviction_attempt,6,16.383999958634377,1
proj,325,768,768,dequant_only,eviction_attempt,6,6.144000217318535,1
proj,325,768,768,bf16,eviction_attempt,7,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,7,28.672000393271446,1
proj,325,768,768,dequant_only,eviction_attempt,7,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,7,20.479999482631683,1
proj,325,768,768,predequant_gemm,eviction_attempt,7,14.336000196635723,1
proj,325,768,768,packed_int4,eviction_attempt,7,14.336000196635723,1
proj,325,768,768,fused_int4,eviction_attempt,8,22.495999932289124,1
proj,325,768,768,packed_int4,eviction_attempt,8,15.968000516295433,1
proj,325,768,768,bf16,eviction_attempt,8,12.28800043463707,1
proj,325,768,768,predequant_gemm,eviction_attempt,8,12.28800043463707,1
proj,325,768,768,native_int4,eviction_attempt,8,30.719999223947525,1
proj,325,768,768,dequant_only,eviction_attempt,8,7.168000098317862,1
proj,325,768,768,packed_int4,eviction_attempt,9,14.336000196635723,1
proj,325,768,768,dequant_only,eviction_attempt,9,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,9,20.479999482631683,1
proj,325,768,768,predequant_gemm,eviction_attempt,9,14.336000196635723,1
proj,325,768,768,bf16,eviction_attempt,9,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,9,30.719999223947525,1
proj,325,768,768,predequant_gemm,eviction_attempt,10,14.336000196635723,1
proj,325,768,768,fused_int4,eviction_attempt,10,20.479999482631683,1
proj,325,768,768,packed_int4,eviction_attempt,10,14.336000196635723,1
proj,325,768,768,bf16,eviction_attempt,10,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,10,6.144000217318535,1
proj,325,768,768,native_int4,eviction_attempt,10,30.719999223947525,1
proj,325,768,768,predequant_gemm,eviction_attempt,11,14.336000196635723,1
proj,325,768,768,fused_int4,eviction_attempt,11,20.479999482631683,1
proj,325,768,768,packed_int4,eviction_attempt,11,14.336000196635723,1
proj,325,768,768,bf16,eviction_attempt,11,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,11,4.095999989658594,1
proj,325,768,768,native_int4,eviction_attempt,11,28.672000393271446,1
proj,325,768,768,predequant_gemm,eviction_attempt,12,12.28800043463707,1
proj,325,768,768,bf16,eviction_attempt,12,10.239999741315842,1
proj,325,768,768,packed_int4,eviction_attempt,12,16.35199971497059,1
proj,325,768,768,native_int4,eviction_attempt,12,28.672000393271446,1
proj,325,768,768,fused_int4,eviction_attempt,12,18.432000651955605,1
proj,325,768,768,dequant_only,eviction_attempt,12,4.127999767661095,1
proj,325,768,768,predequant_gemm,eviction_attempt,13,14.336000196635723,1
proj,325,768,768,dequant_only,eviction_attempt,13,6.144000217318535,1
proj,325,768,768,bf16,eviction_attempt,13,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,13,28.672000393271446,1
proj,325,768,768,packed_int4,eviction_attempt,13,16.383999958634377,1
proj,325,768,768,fused_int4,eviction_attempt,13,20.479999482631683,1
proj,325,768,768,native_int4,eviction_attempt,14,28.672000393271446,1
proj,325,768,768,packed_int4,eviction_attempt,14,16.383999958634377,1
proj,325,768,768,dequant_only,eviction_attempt,14,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,14,18.432000651955605,1
proj,325,768,768,bf16,eviction_attempt,14,10.239999741315842,1
proj,325,768,768,predequant_gemm,eviction_attempt,14,12.28800043463707,1
proj,325,768,768,fused_int4,eviction_attempt,15,20.479999482631683,1
proj,325,768,768,bf16,eviction_attempt,15,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,15,6.144000217318535,1
proj,325,768,768,native_int4,eviction_attempt,15,28.672000393271446,1
proj,325,768,768,predequant_gemm,eviction_attempt,15,12.28800043463707,1
proj,325,768,768,packed_int4,eviction_attempt,15,16.383999958634377,1
proj,325,768,768,native_int4,eviction_attempt,16,28.672000393271446,1
proj,325,768,768,predequant_gemm,eviction_attempt,16,14.336000196635723,1
proj,325,768,768,packed_int4,eviction_attempt,16,14.336000196635723,1
proj,325,768,768,dequant_only,eviction_attempt,16,6.144000217318535,1
proj,325,768,768,bf16,eviction_attempt,16,10.239999741315842,1
proj,325,768,768,fused_int4,eviction_attempt,16,18.432000651955605,1
proj,325,768,768,predequant_gemm,eviction_attempt,17,12.28800043463707,1
proj,325,768,768,packed_int4,eviction_attempt,17,14.336000196635723,1
proj,325,768,768,fused_int4,eviction_attempt,17,20.479999482631683,1
proj,325,768,768,bf16,eviction_attempt,17,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,17,28.672000393271446,1
proj,325,768,768,dequant_only,eviction_attempt,17,6.144000217318535,1
proj,325,768,768,packed_int4,eviction_attempt,18,14.303999952971935,1
proj,325,768,768,fused_int4,eviction_attempt,18,20.479999482631683,1
proj,325,768,768,bf16,eviction_attempt,18,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,18,6.144000217318535,1
proj,325,768,768,native_int4,eviction_attempt,18,28.672000393271446,1
proj,325,768,768,predequant_gemm,eviction_attempt,18,14.336000196635723,1
proj,325,768,768,bf16,eviction_attempt,19,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,19,6.144000217318535,1
proj,325,768,768,native_int4,eviction_attempt,19,28.64000014960766,1
proj,325,768,768,packed_int4,eviction_attempt,19,16.383999958634377,1
proj,325,768,768,fused_int4,eviction_attempt,19,18.432000651955605,1
proj,325,768,768,predequant_gemm,eviction_attempt,19,12.28800043463707,1
proj,325,768,768,dequant_only,eviction_attempt,20,6.144000217318535,1
proj,325,768,768,packed_int4,eviction_attempt,20,14.336000196635723,1
proj,325,768,768,predequant_gemm,eviction_attempt,20,12.28800043463707,1
proj,325,768,768,fused_int4,eviction_attempt,20,20.479999482631683,1
proj,325,768,768,bf16,eviction_attempt,20,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,20,28.672000393271446,1
fc1,1,3072,768,predequant_gemm,warm,0,5.667000077664852,32
fc1,1,3072,768,packed_int4,warm,0,10.285000316798687,32
fc1,1,3072,768,native_int4,warm,0,6.7460001446306705,32
fc1,1,3072,768,bf16,warm,0,5.840000230818987,32
fc1,1,3072,768,fused_int4,warm,0,14.832000248134136,32
fc1,1,3072,768,dequant_only,warm,0,5.109000019729137,32
fc1,1,3072,768,fused_int4,warm,1,14.604000374674797,32
fc1,1,3072,768,predequant_gemm,warm,1,5.078999791294336,32
fc1,1,3072,768,packed_int4,warm,1,9.332000277936459,32
fc1,1,3072,768,dequant_only,warm,1,4.569999873638153,32
fc1,1,3072,768,native_int4,warm,1,5.400999914854765,32
fc1,1,3072,768,bf16,warm,1,5.2109998650848866,32
fc1,1,3072,768,bf16,warm,2,5.140999797731638,32
fc1,1,3072,768,dequant_only,warm,2,4.515000153332949,32
fc1,1,3072,768,fused_int4,warm,2,14.57200013101101,32
fc1,1,3072,768,packed_int4,warm,2,9.271999821066856,32
fc1,1,3072,768,predequant_gemm,warm,2,5.049999803304672,32
fc1,1,3072,768,native_int4,warm,2,5.332000087946653,32
fc1,1,3072,768,native_int4,warm,3,5.260999780148268,32
fc1,1,3072,768,bf16,warm,3,5.123999901115894,32
fc1,1,3072,768,packed_int4,warm,3,9.197999723255634,32
fc1,1,3072,768,dequant_only,warm,3,4.544000141322613,32
fc1,1,3072,768,fused_int4,warm,3,14.495999552309513,32
fc1,1,3072,768,predequant_gemm,warm,3,5.034000147134066,32
fc1,1,3072,768,dequant_only,warm,4,4.521000199019909,32
fc1,1,3072,768,fused_int4,warm,4,14.430999755859375,32
fc1,1,3072,768,bf16,warm,4,5.152999889105558,32
fc1,1,3072,768,packed_int4,warm,4,8.78200028091669,32
fc1,1,3072,768,native_int4,warm,4,4.81100007891655,32
fc1,1,3072,768,predequant_gemm,warm,4,4.993000067770481,32
fc1,1,3072,768,fused_int4,warm,5,14.487000182271004,32
fc1,1,3072,768,dequant_only,warm,5,4.532000049948692,32
fc1,1,3072,768,native_int4,warm,5,5.206000059843063,32
fc1,1,3072,768,predequant_gemm,warm,5,5.0119999796152115,32
fc1,1,3072,768,packed_int4,warm,5,9.115000255405903,32
fc1,1,3072,768,bf16,warm,5,5.073999986052513,32
fc1,1,3072,768,fused_int4,warm,6,14.469999819993973,32
fc1,1,3072,768,dequant_only,warm,6,4.519999958574772,32
fc1,1,3072,768,native_int4,warm,6,5.210000090301037,32
fc1,1,3072,768,bf16,warm,6,5.0479997880756855,32
fc1,1,3072,768,predequant_gemm,warm,6,4.939999897032976,32
fc1,1,3072,768,packed_int4,warm,6,9.134000167250633,32
fc1,1,3072,768,native_int4,eviction_attempt,0,11.264000087976456,1
fc1,1,3072,768,dequant_only,eviction_attempt,0,8.191999979317188,1
fc1,1,3072,768,bf16,eviction_attempt,0,12.28800043463707,1
fc1,1,3072,768,packed_int4,eviction_attempt,0,12.28800043463707,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,0,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,0,18.432000651955605,1
fc1,1,3072,768,bf16,eviction_attempt,1,10.239999741315842,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,1,12.28800043463707,1
fc1,1,3072,768,dequant_only,eviction_attempt,1,8.191999979317188,1
fc1,1,3072,768,packed_int4,eviction_attempt,1,14.336000196635723,1
fc1,1,3072,768,native_int4,eviction_attempt,1,10.239999741315842,1
fc1,1,3072,768,fused_int4,eviction_attempt,1,18.432000651955605,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,2,12.28800043463707,1
fc1,1,3072,768,native_int4,eviction_attempt,2,10.239999741315842,1
fc1,1,3072,768,packed_int4,eviction_attempt,2,14.336000196635723,1
fc1,1,3072,768,bf16,eviction_attempt,2,10.239999741315842,1
fc1,1,3072,768,dequant_only,eviction_attempt,2,8.191999979317188,1
fc1,1,3072,768,fused_int4,eviction_attempt,2,18.432000651955605,1
fc1,1,3072,768,dequant_only,eviction_attempt,3,6.175999995321035,1
fc1,1,3072,768,packed_int4,eviction_attempt,3,12.28800043463707,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,3,12.28800043463707,1
fc1,1,3072,768,bf16,eviction_attempt,3,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,3,18.432000651955605,1
fc1,1,3072,768,native_int4,eviction_attempt,3,10.239999741315842,1
fc1,1,3072,768,native_int4,eviction_attempt,4,12.28800043463707,1
fc1,1,3072,768,packed_int4,eviction_attempt,4,14.303999952971935,1
fc1,1,3072,768,dequant_only,eviction_attempt,4,8.191999979317188,1
fc1,1,3072,768,bf16,eviction_attempt,4,10.239999741315842,1
fc1,1,3072,768,fused_int4,eviction_attempt,4,18.432000651955605,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,4,10.239999741315842,1
fc1,1,3072,768,bf16,eviction_attempt,5,10.239999741315842,1
fc1,1,3072,768,packed_int4,eviction_attempt,5,12.28800043463707,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,5,12.28800043463707,1
fc1,1,3072,768,native_int4,eviction_attempt,5,12.28800043463707,1
fc1,1,3072,768,dequant_only,eviction_attempt,5,8.191999979317188,1
fc1,1,3072,768,fused_int4,eviction_attempt,5,18.432000651955605,1
fc1,1,3072,768,native_int4,eviction_attempt,6,10.239999741315842,1
fc1,1,3072,768,bf16,eviction_attempt,6,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,6,18.432000651955605,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,6,10.239999741315842,1
fc1,1,3072,768,packed_int4,eviction_attempt,6,14.336000196635723,1
fc1,1,3072,768,dequant_only,eviction_attempt,6,8.191999979317188,1
fc1,1,3072,768,bf16,eviction_attempt,7,10.239999741315842,1
fc1,1,3072,768,native_int4,eviction_attempt,7,10.239999741315842,1
fc1,1,3072,768,dequant_only,eviction_attempt,7,8.191999979317188,1
fc1,1,3072,768,fused_int4,eviction_attempt,7,18.432000651955605,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,7,10.239999741315842,1
fc1,1,3072,768,packed_int4,eviction_attempt,7,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,8,18.432000651955605,1
fc1,1,3072,768,packed_int4,eviction_attempt,8,12.28800043463707,1
fc1,1,3072,768,bf16,eviction_attempt,8,12.28800043463707,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,8,10.239999741315842,1
fc1,1,3072,768,native_int4,eviction_attempt,8,10.239999741315842,1
fc1,1,3072,768,dequant_only,eviction_attempt,8,8.191999979317188,1
fc1,1,3072,768,packed_int4,eviction_attempt,9,14.336000196635723,1
fc1,1,3072,768,dequant_only,eviction_attempt,9,8.191999979317188,1
fc1,1,3072,768,fused_int4,eviction_attempt,9,18.432000651955605,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,9,10.239999741315842,1
fc1,1,3072,768,bf16,eviction_attempt,9,9.855999611318111,1
fc1,1,3072,768,native_int4,eviction_attempt,9,9.824000298976898,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,10,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,10,24.57600086927414,1
fc1,1,3072,768,packed_int4,eviction_attempt,10,14.336000196635723,1
fc1,1,3072,768,bf16,eviction_attempt,10,12.28800043463707,1
fc1,1,3072,768,dequant_only,eviction_attempt,10,8.191999979317188,1
fc1,1,3072,768,native_int4,eviction_attempt,10,10.239999741315842,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,11,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,11,18.432000651955605,1
fc1,1,3072,768,packed_int4,eviction_attempt,11,14.336000196635723,1
fc1,1,3072,768,bf16,eviction_attempt,11,12.28800043463707,1
fc1,1,3072,768,dequant_only,eviction_attempt,11,8.191999979317188,1
fc1,1,3072,768,native_int4,eviction_attempt,11,10.239999741315842,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,12,12.28800043463707,1
fc1,1,3072,768,bf16,eviction_attempt,12,12.28800043463707,1
fc1,1,3072,768,packed_int4,eviction_attempt,12,14.336000196635723,1
fc1,1,3072,768,native_int4,eviction_attempt,12,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,12,18.432000651955605,1
fc1,1,3072,768,dequant_only,eviction_attempt,12,8.191999979317188,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,13,12.28800043463707,1
fc1,1,3072,768,dequant_only,eviction_attempt,13,6.175999995321035,1
fc1,1,3072,768,bf16,eviction_attempt,13,12.28800043463707,1
fc1,1,3072,768,native_int4,eviction_attempt,13,10.239999741315842,1
fc1,1,3072,768,packed_int4,eviction_attempt,13,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,13,18.432000651955605,1
fc1,1,3072,768,native_int4,eviction_attempt,14,10.239999741315842,1
fc1,1,3072,768,packed_int4,eviction_attempt,14,12.28800043463707,1
fc1,1,3072,768,dequant_only,eviction_attempt,14,8.191999979317188,1
fc1,1,3072,768,fused_int4,eviction_attempt,14,18.432000651955605,1
fc1,1,3072,768,bf16,eviction_attempt,14,12.28800043463707,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,14,10.239999741315842,1
fc1,1,3072,768,fused_int4,eviction_attempt,15,18.432000651955605,1
fc1,1,3072,768,bf16,eviction_attempt,15,10.239999741315842,1
fc1,1,3072,768,dequant_only,eviction_attempt,15,8.191999979317188,1
fc1,1,3072,768,native_int4,eviction_attempt,15,10.239999741315842,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,15,10.239999741315842,1
fc1,1,3072,768,packed_int4,eviction_attempt,15,14.336000196635723,1
fc1,1,3072,768,native_int4,eviction_attempt,16,12.28800043463707,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,16,12.28800043463707,1
fc1,1,3072,768,packed_int4,eviction_attempt,16,14.336000196635723,1
fc1,1,3072,768,dequant_only,eviction_attempt,16,8.191999979317188,1
fc1,1,3072,768,bf16,eviction_attempt,16,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,16,18.432000651955605,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,17,10.239999741315842,1
fc1,1,3072,768,packed_int4,eviction_attempt,17,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,17,18.432000651955605,1
fc1,1,3072,768,bf16,eviction_attempt,17,10.239999741315842,1
fc1,1,3072,768,native_int4,eviction_attempt,17,10.208000428974628,1
fc1,1,3072,768,dequant_only,eviction_attempt,17,6.175999995321035,1
fc1,1,3072,768,packed_int4,eviction_attempt,18,14.336000196635723,1
fc1,1,3072,768,fused_int4,eviction_attempt,18,18.432000651955605,1
fc1,1,3072,768,bf16,eviction_attempt,18,12.28800043463707,1
fc1,1,3072,768,dequant_only,eviction_attempt,18,8.191999979317188,1
fc1,1,3072,768,native_int4,eviction_attempt,18,12.28800043463707,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,18,12.28800043463707,1
fc1,1,3072,768,bf16,eviction_attempt,19,10.239999741315842,1
fc1,1,3072,768,dequant_only,eviction_attempt,19,6.175999995321035,1
fc1,1,3072,768,native_int4,eviction_attempt,19,12.28800043463707,1
fc1,1,3072,768,packed_int4,eviction_attempt,19,14.336000196635723,1
fc1,1,3072,768,fused_int4,eviction_attempt,19,18.400000408291817,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,19,10.239999741315842,1
fc1,1,3072,768,dequant_only,eviction_attempt,20,8.191999979317188,1
fc1,1,3072,768,packed_int4,eviction_attempt,20,12.28800043463707,1
fc1,1,3072,768,predequant_gemm,eviction_attempt,20,12.28800043463707,1
fc1,1,3072,768,fused_int4,eviction_attempt,20,18.432000651955605,1
fc1,1,3072,768,bf16,eviction_attempt,20,10.239999741315842,1
fc1,1,3072,768,native_int4,eviction_attempt,20,10.239999741315842,1
fc1,16,3072,768,predequant_gemm,warm,0,4.881999921053648,32
fc1,16,3072,768,packed_int4,warm,0,9.639999829232693,32
fc1,16,3072,768,native_int4,warm,0,9.122000075876713,32
fc1,16,3072,768,bf16,warm,0,4.84299985691905,32
fc1,16,3072,768,fused_int4,warm,0,14.960999600589275,32
fc1,16,3072,768,dequant_only,warm,0,5.140999797731638,32
fc1,16,3072,768,fused_int4,warm,1,14.600000344216824,32
fc1,16,3072,768,predequant_gemm,warm,1,4.290999844670296,32
fc1,16,3072,768,packed_int4,warm,1,8.609999902546406,32
fc1,16,3072,768,dequant_only,warm,1,4.575000144541264,32
fc1,16,3072,768,native_int4,warm,1,7.710000034421682,32
fc1,16,3072,768,bf16,warm,1,4.104000050574541,32
fc1,16,3072,768,bf16,warm,2,4.07300004735589,32
fc1,16,3072,768,dequant_only,warm,2,4.542000126093626,32
fc1,16,3072,768,fused_int4,warm,2,14.630000106990337,32
fc1,16,3072,768,packed_int4,warm,2,8.419999852776527,32
fc1,16,3072,768,predequant_gemm,warm,2,4.253000020980835,32
fc1,16,3072,768,native_int4,warm,2,7.553999777883291,32
fc1,16,3072,768,native_int4,warm,3,7.5170001946389675,32
fc1,16,3072,768,bf16,warm,3,4.077000077813864,32
fc1,16,3072,768,packed_int4,warm,3,8.422000333666801,32
fc1,16,3072,768,dequant_only,warm,3,4.521999973803759,32
fc1,16,3072,768,fused_int4,warm,3,14.643999747931957,32
fc1,16,3072,768,predequant_gemm,warm,3,4.19399980455637,32
fc1,16,3072,768,dequant_only,warm,4,4.526999779045582,32
fc1,16,3072,768,fused_int4,warm,4,14.658999629318714,32
fc1,16,3072,768,bf16,warm,4,4.112999886274338,32
fc1,16,3072,768,packed_int4,warm,4,8.3619998767972,32
fc1,16,3072,768,native_int4,warm,4,7.5090001337230206,32
fc1,16,3072,768,predequant_gemm,warm,4,4.2039998807013035,32
fc1,16,3072,768,fused_int4,warm,5,14.631999656558037,32
fc1,16,3072,768,dequant_only,warm,5,4.486000165343285,32
fc1,16,3072,768,native_int4,warm,5,7.517999969422817,32
fc1,16,3072,768,predequant_gemm,warm,5,4.43299999460578,32
fc1,16,3072,768,packed_int4,warm,5,8.456000126898289,32
fc1,16,3072,768,bf16,warm,5,4.07399982213974,32
fc1,16,3072,768,fused_int4,warm,6,14.670999720692635,32
fc1,16,3072,768,dequant_only,warm,6,4.554999992251396,32
fc1,16,3072,768,native_int4,warm,6,7.486000191420317,32
fc1,16,3072,768,bf16,warm,6,4.040000028908253,32
fc1,16,3072,768,predequant_gemm,warm,6,4.201999865472317,32
fc1,16,3072,768,packed_int4,warm,6,8.093999698758125,32
fc1,16,3072,768,native_int4,eviction_attempt,0,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,0,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,0,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,0,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,0,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,0,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,1,10.239999741315842,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,1,8.191999979317188,1
fc1,16,3072,768,dequant_only,eviction_attempt,1,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,1,12.28800043463707,1
fc1,16,3072,768,native_int4,eviction_attempt,1,12.28800043463707,1
fc1,16,3072,768,fused_int4,eviction_attempt,1,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,2,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,2,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,2,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,2,10.208000428974628,1
fc1,16,3072,768,dequant_only,eviction_attempt,2,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,2,18.432000651955605,1
fc1,16,3072,768,dequant_only,eviction_attempt,3,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,3,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,3,10.239999741315842,1
fc1,16,3072,768,bf16,eviction_attempt,3,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,3,18.432000651955605,1
fc1,16,3072,768,native_int4,eviction_attempt,3,14.336000196635723,1
fc1,16,3072,768,native_int4,eviction_attempt,4,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,4,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,4,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,4,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,4,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,4,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,5,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,5,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,5,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,5,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,5,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,5,18.432000651955605,1
fc1,16,3072,768,native_int4,eviction_attempt,6,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,6,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,6,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,6,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,6,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,6,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,7,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,7,14.336000196635723,1
fc1,16,3072,768,dequant_only,eviction_attempt,7,6.175999995321035,1
fc1,16,3072,768,fused_int4,eviction_attempt,7,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,7,10.208000428974628,1
fc1,16,3072,768,packed_int4,eviction_attempt,7,12.28800043463707,1
fc1,16,3072,768,fused_int4,eviction_attempt,8,18.36800016462803,1
